segment_id,label,word_count,is_silence,has_text
219,explain,3,0,1
220,explain,1,0,1
221,drop_eraser,0,1,0
222,explain,0,1,0
223,pick,1,0,1
224,drop,2,0,1
225,explain,4,0,1
226,pick_eraser,1,0,1
227,erase,74,0,1
228,drop_eraser,0,1,0
229,change,0,1,0
230,out,0,1,0
231,explain,4,0,1
232,write,28,0,1
233,explain,2,0,1
234,out,5,0,1
235,explain,2,0,1
236,write,23,0,1
237,explain,4,0,1
238,pick_eraser,0,1,0
239,erase,0,1,0
240,drop_eraser,0,1,0
241,erase,0,1,0
242,drop_eraser,0,1,0
243,out,0,1,0
244,explain,0,1,0
245,write,0,1,0
246,explain,0,1,0
247,out,6,0,1
248,explain,3,0,1
249,write,7,0,1
250,explain,2,0,1
251,out,7,0,1
252,write,18,0,1
253,explain,0,1,0
254,out,13,0,1
255,explain,2,0,1
256,write,9,0,1
257,explain,3,0,1
258,out,10,0,1
259,explain,3,0,1
260,write,11,0,1
261,explain,5,0,1
262,out,3,0,1
263,explain,5,0,1
264,write,8,0,1
265,explain,4,0,1
266,out,14,0,1
267,explain,9,0,1
268,out,12,0,1
269,explain,11,0,1
270,write,16,0,1
271,write,1,0,1
272,explain,4,0,1
273,out,5,0,1
274,explain,3,0,1
275,change,4,0,1
276,explain,5,0,1
277,write,14,0,1
278,explain,2,0,1
279,out,1,0,1
280,change,0,1,0
281,out,5,0,1
282,explain,29,0,1
283,write,13,0,1
284,explain,6,0,1
285,out,10,0,1
286,explain,3,0,1
287,out,7,0,1
288,explain,10,0,1
289,out,10,0,1
290,explain,7,0,1
291,out,2,0,1
292,explain,12,0,1
293,write,6,0,1
294,explain,7,0,1
295,out,8,0,1
296,explain,32,0,1
297,write,15,0,1
298,explain,4,0,1
299,out,7,0,1
300,explain,5,0,1
301,out,22,0,1
302,explain,4,0,1
303,out,1,0,1
304,explain,22,0,1
305,out,2,0,1
306,out,16,0,1
307,out,1,0,1
308,out,1,0,1
309,explain,7,0,1
310,out,16,0,1
311,explain,7,0,1
312,out,14,0,1
313,pick_eraser,4,0,1
314,erase,23,0,1
315,drop_eraser,0,1,0
316,explain,0,1,0
317,pick,0,1,0
318,out,3,0,1
319,explain,6,0,1
320,write,8,0,1
321,explain,1,0,1
322,out,10,0,1
323,explain,6,0,1
324,write,0,1,0
325,explain,0,1,0
326,out,17,0,1
327,explain,2,0,1
328,write,16,0,1
329,out,15,0,1
330,explain,3,0,1
331,out,2,0,1
332,explain,7,0,1
333,out,6,0,1
334,explain,7,0,1
335,out,5,0,1
336,explain,6,0,1
337,write,8,0,1
338,explain,3,0,1
339,out,9,0,1
340,explain,2,0,1
341,write,16,0,1
342,explain,3,0,1
343,out,13,0,1
344,explain,15,0,1
345,write,5,0,1
346,explain,0,1,0
347,out,26,0,1
348,explain,8,0,1
349,out,19,0,1
350,explain,3,0,1
351,out,13,0,1
352,explain,10,0,1
353,out,10,0,1
354,explain,6,0,1
355,out,30,0,1
356,explain,7,0,1
357,out,9,0,1
358,explain,4,0,1
359,out,16,0,1
360,explain,6,0,1
361,out,1,0,1
362,explain,5,0,1
363,out,3,0,1
364,explain,5,0,1
365,explain,1,0,1
366,out,14,0,1
367,explain,14,0,1
368,out,20,0,1
369,explain,5,0,1
370,write,22,0,1
371,explain,0,1,0
372,out,8,0,1
373,explain,8,0,1
374,out,30,0,1
375,explain,5,0,1
376,write,23,0,1
377,explain,6,0,1
378,out,16,0,1
379,explain,5,0,1
380,write,12,0,1
381,explain,0,1,0
382,out,12,0,1
383,explain,8,0,1
384,out,17,0,1
385,explain,4,0,1
386,out,3,0,1
387,out,15,0,1
388,out,2,0,1
389,out,16,0,1
390,out,6,0,1
391,out,17,0,1
392,out,3,0,1
393,explain,10,0,1
394,out,16,0,1
395,explain,7,0,1
396,out,15,0,1
397,explain,11,0,1
398,out,7,0,1
399,explain,17,0,1
400,out,8,0,1
401,explain,15,0,1
402,out,8,0,1
403,explain,6,0,1
404,out,16,0,1
405,explain,9,0,1
406,out,17,0,1
407,explain,7,0,1
408,out,5,0,1
409,pick_eraser,4,0,1
410,erase,47,0,1
411,drop_eraser,2,0,1
412,out,6,0,1
413,explain,13,0,1
414,write,6,0,1
415,explain,0,1,0
416,out,0,1,0
417,explain,0,1,0
418,out,2,0,1
419,write,14,0,1
420,explain,0,1,0
421,out,28,0,1
422,explain,6,0,1
423,write,9,0,1
424,explain,0,1,0
425,out,40,0,1
426,explain,10,0,1
427,out,25,0,1
428,explain,5,0,1
429,write,18,0,1
430,explain,0,1,0
431,out,8,0,1
432,explain,6,0,1
433,write,1,0,1
434,explain,0,1,0
435,out,14,0,1
436,explain,3,0,1
437,out,5,0,1
438,explain,10,0,1
439,write,2,0,1
440,explain,7,0,1
441,write,15,0,1
442,explain,1,0,1
443,out,10,0,1
444,explain,14,0,1
445,write,7,0,1
446,explain,2,0,1
447,out,7,0,1
448,explain,16,0,1
449,out,14,0,1
450,write,4,0,1
451,out,1,0,1
452,explain,1,0,1
453,write,2,0,1
454,explain,3,0,1
455,out,2,0,1
456,explain,1,0,1
457,write,4,0,1
458,explain,1,0,1
459,out,13,0,1
460,explain,4,0,1
461,write,7,0,1
462,explain,0,1,0
463,explain,0,1,0
464,out,5,0,1
465,explain,1,0,1
466,write,8,0,1
467,explain,3,0,1
468,out,13,0,1
469,explain,4,0,1
470,write,12,0,1
471,explain,11,0,1
472,write,17,0,1
473,explain,3,0,1
474,out,1,0,1
475,out,10,0,1
476,explain,9,0,1
477,out,16,0,1
478,explain,45,0,1
479,out,9,0,1
480,explain,28,0,1
481,out,12,0,1
482,explain,41,0,1
483,out,1,0,1
484,explain,14,0,1
485,out,24,0,1
486,explain,9,0,1
487,out,16,0,1
488,explain,6,0,1
489,out,13,0,1
490,explain,6,0,1
491,explain,13,0,1
492,out,3,0,1
493,explain,3,0,1
494,write,7,0,1
495,explain,15,0,1
496,write,25,0,1
497,explain,7,0,1
498,out,10,0,1
499,explain,5,0,1
500,out,17,0,1
501,explain,9,0,1
502,out,22,0,1
503,explain,6,0,1
504,out,34,0,1
505,explain,7,0,1
506,out,17,0,1
507,explain,8,0,1
508,write,27,0,1
509,explain,5,0,1
510,out,17,0,1
511,explain,8,0,1
512,write,8,0,1
513,explain,12,0,1
514,write,10,0,1
515,explain,8,0,1
516,out,15,0,1
517,explain,25,0,1
518,out,2,0,1
519,explain,11,0,1
520,write,37,0,1
521,explain,6,0,1
522,out,11,0,1
523,explain,3,0,1
524,out,7,0,1
525,explain,17,0,1
526,write,47,0,1
527,explain,13,0,1
528,out,4,0,1
529,explain,15,0,1
530,out,7,0,1
531,explain,16,0,1
532,out,9,0,1
533,explain,31,0,1
534,out,10,0,1
535,explain,75,0,1
536,write,17,0,1
537,explain,44,0,1
538,write,25,0,1
539,explain,15,0,1
540,out,5,0,1
541,explain,26,0,1
542,out,14,0,1
543,explain,3,0,1
544,explain,14,0,1
545,explain,8,0,1
546,out,1,0,1
547,out,1,0,1
548,out,4,0,1
549,out,24,0,1
550,explain,0,1,0
551,explain,4,0,1
552,out,7,0,1
553,pick_eraser,1,0,1
554,erase,56,0,1
555,drop_eraser,0,1,0
556,out,2,0,1
557,write,24,0,1
558,explain,1,0,1
559,out,39,0,1
560,explain,25,0,1
561,write,35,0,1
562,explain,2,0,1
563,out,15,0,1
564,explain,9,0,1
565,out,6,0,1
566,explain,13,0,1
567,out,23,0,1
568,explain,13,0,1
569,out,8,0,1
570,explain,4,0,1
571,write,34,0,1
572,explain,2,0,1
573,out,22,0,1
574,explain,8,0,1
575,out,21,0,1
576,write,4,0,1
577,explain,7,0,1
578,write,47,0,1
579,explain,0,1,0
580,out,36,0,1
581,explain,7,0,1
582,out,4,0,1
583,explain,2,0,1
584,write,33,0,1
585,explain,1,0,1
586,explain,1,0,1
587,out,15,0,1
588,explain,19,0,1
589,write,13,0,1
590,explain,3,0,1
591,out,1,0,1
592,out,3,0,1
593,out,7,0,1
594,explain,3,0,1
595,explain,11,0,1
596,out,17,0,1
597,explain,9,0,1
598,out,10,0,1
0,explain,0,1,0
1,write,19,0,1
2,explain,0,1,0
3,out,8,0,1
4,explain,16,0,1
5,write,34,0,1
6,explain,20,0,1
7,write,13,0,1
8,explain,6,0,1
9,write,25,0,1
10,explain,7,0,1
11,out,5,0,1
12,explain,7,0,1
13,write,38,0,1
14,explain,3,0,1
15,out,38,0,1
16,write,4,0,1
17,explain,3,0,1
18,out,9,0,1
19,write,5,0,1
20,explain,2,0,1
21,out,18,0,1
22,explain,3,0,1
23,write,6,0,1
24,explain,0,1,0
25,out,7,0,1
26,explain,10,0,1
27,write,12,0,1
28,explain,1,0,1
29,out,4,0,1
30,explain,1,0,1
31,write,8,0,1
32,explain,4,0,1
33,out,2,0,1
34,change,1,0,1
35,out,2,0,1
36,explain,4,0,1
37,write,1,0,1
38,explain,2,0,1
39,out,9,0,1
40,explain,7,0,1
41,write,1,0,1
42,explain,2,0,1
43,out,3,0,1
44,explain,6,0,1
45,write,3,0,1
46,explain,1,0,1
47,out,14,0,1
48,explain,3,0,1
49,out,4,0,1
50,explain,6,0,1
51,write,17,0,1
52,explain,3,0,1
53,out,19,0,1
54,explain,2,0,1
55,out,20,0,1
56,explain,3,0,1
57,write,3,0,1
58,explain,3,0,1
59,out,7,0,1
60,explain,4,0,1
61,out,0,1,0
62,explain,6,0,1
63,out,6,0,1
64,explain,11,0,1
65,write,22,0,1
66,explain,4,0,1
67,write,4,0,1
68,explain,1,0,1
69,out,5,0,1
70,explain,3,0,1
71,change,10,0,1
72,out,1,0,1
73,explain,10,0,1
74,write,20,0,1
75,explain,4,0,1
76,out,9,0,1
77,explain,6,0,1
78,write,11,0,1
79,explain,0,1,0
80,out,10,0,1
81,explain,4,0,1
82,write,7,0,1
83,explain,3,0,1
84,out,12,0,1
85,explain,6,0,1
86,out,6,0,1
87,explain,5,0,1
88,write,8,0,1
89,explain,4,0,1
90,out,6,0,1
91,explain,6,0,1
92,write,13,0,1
93,explain,0,1,0
94,out,10,0,1
95,explain,5,0,1
96,pick_eraser,2,0,1
97,erase,8,0,1
98,drop_eraser,0,1,0
99,out,4,0,1
100,explain,55,0,1
101,write,18,0,1
102,explain,7,0,1
103,out,28,0,1
104,explain,12,0,1
105,write,9,0,1
106,explain,7,0,1
107,out,26,0,1
108,explain,20,0,1
109,write,12,0,1
110,explain,0,1,0
111,out,5,0,1
112,explain,8,0,1
113,write,23,0,1
114,explain,10,0,1
115,write,2,0,1
116,explain,4,0,1
117,out,2,0,1
118,explain,16,0,1
119,out,3,0,1
120,explain,13,0,1
121,write,20,0,1
122,explain,2,0,1
123,out,8,0,1
124,explain,12,0,1
125,write,20,0,1
126,explain,7,0,1
127,out,5,0,1
128,explain,6,0,1
129,out_writing,0,1,0
130,explain,12,0,1
131,write,3,0,1
132,explain,9,0,1
133,out_writing,1,0,1
134,out,0,1,0
135,explain,0,1,0
136,pick_eraser,0,1,0
137,erase,0,1,0
138,drop_eraser,0,1,0
139,explain,4,0,1
140,write,22,0,1
141,explain,0,1,0
142,out,21,0,1
143,explain,7,0,1
144,out,21,0,1
145,explain,2,0,1
146,pick_eraser,3,0,1
147,erase,10,0,1
148,explain,0,1,0
149,out_erasing,0,1,0
150,explain,0,1,0
151,erase,0,1,0
152,drop_eraser,0,1,0
153,out,6,0,1
154,pick_eraser,0,1,0
155,erase,0,1,0
156,drop_eraser,0,1,0
157,out,0,1,0
158,explain,6,0,1
159,write,16,0,1
160,explain,0,1,0
161,out,20,0,1
162,change,13,0,1
163,out,5,0,1
164,explain,7,0,1
165,write,5,0,1
166,explain,3,0,1
167,out,10,0,1
168,explain,3,0,1
169,write,36,0,1
170,explain,4,0,1
171,out,8,0,1
172,explain,6,0,1
173,write,27,0,1
174,explain,4,0,1
175,out,35,0,1
176,explain,4,0,1
177,out,3,0,1
178,explain,7,0,1
179,write,2,0,1
180,explain,0,1,0
181,out,0,1,0
182,out,0,1,0
183,change,0,1,0
184,out,1,0,1
185,explain,17,0,1
186,out,15,0,1
187,pick_eraser,5,0,1
188,erase,3,0,1
189,drop_eraser,2,0,1
190,out,0,1,0
191,explain,0,1,0
192,write,0,1,0
193,explain,0,1,0
194,out,0,1,0
195,pick_eraser,0,1,0
196,erase,0,1,0
197,drop_eraser,0,1,0
198,out,0,1,0
199,explain,2,0,1
200,write,3,0,1
201,explain,0,1,0
202,out,4,0,1
203,explain,1,0,1
204,write,17,0,1
205,explain,2,0,1
206,out,12,0,1
207,explain,2,0,1
208,out,11,0,1
209,explain,1,0,1
210,change,3,0,1
211,pick_eraser,4,0,1
212,erase,22,0,1
213,drop_eraser,0,1,0
214,change,0,1,0
215,explain,6,0,1
216,write,35,0,1
217,explain,2,0,1
218,out,19,0,1
219,explain,4,0,1
220,out,3,0,1
221,explain,3,0,1
222,explain,2,0,1
223,out,6,0,1
224,explain,18,0,1
225,write,36,0,1
226,explain,1,0,1
227,out,1,0,1
228,explain,11,0,1
229,write,9,0,1
230,explain,2,0,1
231,out,23,0,1
232,explain,9,0,1
233,write,13,0,1
234,explain,8,0,1
235,out,11,0,1
236,explain,17,0,1
237,write,24,0,1
238,explain,0,1,0
239,out,13,0,1
240,explain,39,0,1
241,out,2,0,1
242,explain,4,0,1
243,change,10,0,1
244,explain,9,0,1
245,write,4,0,1
246,explain,8,0,1
247,write,11,0,1
248,explain,6,0,1
249,out,11,0,1
250,explain,22,0,1
251,out,3,0,1
252,explain,17,0,1
253,out,27,0,1
254,explain,18,0,1
255,out,7,0,1
256,explain,34,0,1
257,write,3,0,1
258,explain,0,1,0
259,out,8,0,1
260,explain,8,0,1
261,out,9,0,1
262,pick_eraser,5,0,1
263,erase,74,0,1
264,drop_eraser,5,0,1
265,out,9,0,1
266,pick_eraser,0,1,0
267,erase,0,1,0
268,drop_eraser,0,1,0
269,out,23,0,1
270,explain,5,0,1
271,write,25,0,1
272,explain,0,1,0
273,out,11,0,1
274,explain,2,0,1
275,write,4,0,1
276,explain,8,0,1
277,out,4,0,1
278,explain,5,0,1
279,write,7,0,1
280,explain,4,0,1
281,out,5,0,1
282,explain,3,0,1
283,write,36,0,1
284,explain,2,0,1
285,out,19,0,1
286,explain,13,0,1
287,out,10,0,1
288,explain,3,0,1
289,write,17,0,1
290,explain,0,1,0
291,out,3,0,1
292,explain,4,0,1
293,write,13,0,1
294,explain,0,1,0
295,out,10,0,1
296,change,12,0,1
297,out,4,0,1
298,explain,26,0,1
299,out,8,0,1
300,explain,7,0,1
301,out,5,0,1
302,explain,3,0,1
303,change,10,0,1
304,explain,15,0,1
305,write,7,0,1
306,explain,2,0,1
307,out,14,0,1
308,explain,24,0,1
309,out,8,0,1
310,explain,3,0,1
311,change,1,0,1
312,pick_eraser,0,1,0
313,erase,0,1,0
314,drop_eraser,0,1,0
315,out,0,1,0
316,change,0,1,0
317,out,0,1,0
318,explain,0,1,0
319,write,15,0,1
320,explain,0,1,0
321,out,2,0,1
322,explain,5,0,1
323,write,17,0,1
324,explain,0,1,0
325,out,3,0,1
326,explain,2,0,1
327,write,19,0,1
328,explain,4,0,1
329,out,10,0,1
330,change,5,0,1
331,out,13,0,1
332,explain,2,0,1
333,out,5,0,1
334,explain,7,0,1
335,explain,3,0,1
336,out,15,0,1
337,change,12,0,1
338,explain,5,0,1
339,pick_eraser,2,0,1
340,erase,12,0,1
341,drop_eraser,0,1,0
342,explain,12,0,1
343,write,44,0,1
344,explain,6,0,1
345,out,3,0,1
346,explain,7,0,1
347,write,37,0,1
348,explain,4,0,1
349,out,7,0,1
350,explain,13,0,1
351,write,17,0,1
352,explain,8,0,1
353,out,13,0,1
354,explain,3,0,1
355,write,2,0,1
356,explain,11,0,1
357,out,9,0,1
358,explain,30,0,1
359,write,19,0,1
360,explain,21,0,1
361,write,15,0,1
362,explain,11,0,1
363,out,5,0,1
364,explain,9,0,1
365,write,32,0,1
366,explain,2,0,1
367,out,5,0,1
368,explain,8,0,1
369,write,5,0,1
370,explain,7,0,1
371,out,9,0,1
372,explain,5,0,1
373,write,10,0,1
374,explain,5,0,1
375,out,3,0,1
376,explain,6,0,1
377,write,4,0,1
378,explain,0,1,0
379,out,24,0,1
380,explain,23,0,1
381,out,13,0,1
382,explain,7,0,1
383,out,14,0,1
384,pick_eraser,3,0,1
385,erase,22,0,1
386,drop_eraser,0,1,0
387,out,0,1,0
388,drop_eraser,0,1,0
389,out,0,1,0
390,explain,0,1,0
391,write,27,0,1
392,explain,1,0,1
393,out,0,1,0
394,explain,1,0,1
395,write,13,0,1
396,explain,1,0,1
397,out,6,0,1
398,explain,6,0,1
399,out,13,0,1
400,explain,12,0,1
401,write,28,0,1
402,explain,6,0,1
403,out,5,0,1
404,explain,3,0,1
405,write,25,0,1
406,explain,3,0,1
407,out,9,0,1
408,pick_eraser,0,1,0
409,erase,0,1,0
410,drop_eraser,1,0,1
411,out,7,0,1
412,pick_eraser,0,1,0
413,erase,0,1,0
414,drop_eraser,0,1,0
415,out,4,0,1
416,explain,23,0,1
417,write,16,0,1
418,explain,1,0,1
419,out,11,0,1
420,explain,22,0,1
421,out,7,0,1
422,explain,7,0,1
423,out,28,0,1
424,explain,2,0,1
425,write,19,0,1
426,explain,0,1,0
427,out,8,0,1
428,pick_eraser,7,0,1
429,erase,55,0,1
430,drop_eraser,0,1,0
431,out,8,0,1
432,explain,5,0,1
433,write,13,0,1
434,explain,5,0,1
435,out,5,0,1
436,explain,2,0,1
437,write,6,0,1
438,explain,13,0,1
439,out,9,0,1
440,explain,8,0,1
441,write,8,0,1
442,explain,4,0,1
443,out,20,0,1
444,explain,10,0,1
445,out,15,0,1
446,explain,33,0,1
447,write,18,0,1
448,explain,8,0,1
449,out,6,0,1
450,write,9,0,1
451,explain,3,0,1
452,out,11,0,1
453,explain,10,0,1
454,write,4,0,1
455,explain,1,0,1
456,write,0,1,0
457,explain,6,0,1
458,write,7,0,1
459,explain,5,0,1
460,write,5,0,1
461,explain,9,0,1
462,out,14,0,1
463,explain,8,0,1
464,write,16,0,1
465,explain,10,0,1
466,write,42,0,1
467,explain,1,0,1
468,out,12,0,1
469,explain,2,0,1
470,write,6,0,1
471,explain,34,0,1
472,out,5,0,1
473,explain,47,0,1
474,out,3,0,1
475,explain,5,0,1
476,write,25,0,1
477,explain,5,0,1
478,out,7,0,1
479,explain,44,0,1
480,out,4,0,1
481,explain,10,0,1
482,out,15,0,1
483,explain,7,0,1
484,pick_eraser,1,0,1
485,erase,47,0,1
486,out,0,1,0
487,drop_eraser,0,1,0
488,out,0,1,0
489,explain,4,0,1
490,write,17,0,1
491,explain,3,0,1
492,out,0,1,0
493,explain,0,1,0
494,write,11,0,1
495,explain,0,1,0
496,out,32,0,1
497,explain,4,0,1
498,write,6,0,1
499,explain,3,0,1
500,out,9,0,1
501,explain,5,0,1
502,write,31,0,1
503,explain,0,1,0
504,out,0,1,0
505,explain,1,0,1
506,write,13,0,1
507,explain,3,0,1
508,out,8,0,1
509,explain,5,0,1
510,write,11,0,1
511,explain,6,0,1
512,write,8,0,1
513,explain,2,0,1
514,out,4,0,1
515,explain,4,0,1
516,write,13,0,1
517,explain,0,1,0
518,out,12,0,1
519,explain,4,0,1
520,out,8,0,1
521,explain,3,0,1
522,write,9,0,1
523,explain,3,0,1
524,out,9,0,1
525,explain,1,0,1
526,write,10,0,1
527,explain,4,0,1
528,out,48,0,1
529,explain,3,0,1
530,out,35,0,1
531,change,8,0,1
532,out,6,0,1
0,explain,1,0,1
1,write,11,0,1
2,explain,7,0,1
3,write,8,0,1
4,explain,10,0,1
5,write,14,0,1
6,explain,2,0,1
7,out,1,0,1
8,explain,1,0,1
9,out,2,0,1
10,explain,3,0,1
11,out,11,0,1
12,explain,12,0,1
13,write,50,0,1
14,explain,2,0,1
15,out,1,0,1
16,explain,1,0,1
17,out,1,0,1
18,explain,6,0,1
19,out,2,0,1
20,explain,4,0,1
21,write,5,0,1
22,explain,1,0,1
23,write,2,0,1
24,explain,2,0,1
25,out,2,0,1
26,explain,2,0,1
27,out,3,0,1
28,explain,3,0,1
29,out,2,0,1
30,explain,1,0,1
31,out,4,0,1
32,explain,5,0,1
33,out,3,0,1
34,explain,14,0,1
35,write,6,0,1
36,explain,8,0,1
37,out,1,0,1
38,explain,1,0,1
39,out,3,0,1
40,explain,4,0,1
41,write,7,0,1
42,explain,3,0,1
43,out,3,0,1
44,explain,7,0,1
45,write,4,0,1
46,explain,5,0,1
47,out,3,0,1
48,explain,6,0,1
49,out,6,0,1
50,explain,5,0,1
51,write,37,0,1
52,explain,27,0,1
53,write,20,0,1
54,explain,9,0,1
55,out,1,0,1
56,explain,8,0,1
57,write,9,0,1
58,explain,11,0,1
59,write,10,0,1
60,explain,8,0,1
61,out,6,0,1
62,explain,3,0,1
63,out,0,1,0
64,explain,14,0,1
65,write,3,0,1
66,explain,7,0,1
67,out,2,0,1
68,explain,6,0,1
69,write,6,0,1
70,explain,12,0,1
71,write,14,0,1
72,explain,1,0,1
73,out,1,0,1
74,explain,10,0,1
75,write,48,0,1
76,explain,12,0,1
77,out,9,0,1
78,explain,30,0,1
79,write,6,0,1
80,explain,0,1,0
81,write,14,0,1
82,explain,1,0,1
83,out,2,0,1
84,explain,44,0,1
85,out,2,0,1
86,explain,2,0,1
87,out,14,0,1
88,explain,4,0,1
89,out,3,0,1
90,explain,4,0,1
91,out,42,0,1
92,explain,6,0,1
93,pickeraser,3,0,1
94,erase,26,0,1
95,droperaser,4,0,1
96,explain,0,1,0
97,out,0,1,0
98,explain,5,0,1
99,write,18,0,1
100,explain,2,0,1
101,out,3,0,1
102,explain,4,0,1
103,write,7,0,1
104,explain,5,0,1
105,out,11,0,1
106,explain,13,0,1
107,out,1,0,1
108,explain,3,0,1
109,out,4,0,1
110,explain,5,0,1
111,write,1,0,1
112,explain,2,0,1
113,out,5,0,1
114,explain,2,0,1
115,out,7,0,1
116,explain,8,0,1
117,out,5,0,1
118,explain,22,0,1
119,write,11,0,1
120,explain,3,0,1
121,out,5,0,1
122,explain,2,0,1
123,write,12,0,1
124,explain,3,0,1
125,out,4,0,1
126,explain,6,0,1
127,out,4,0,1
128,explain,8,0,1
129,out,2,0,1
130,explain,1,0,1
131,write,23,0,1
132,explain,0,1,0
133,out,2,0,1
134,explain,4,0,1
135,write,9,0,1
136,explain,1,0,1
137,out,4,0,1
138,explain,6,0,1
139,write,9,0,1
140,explain,3,0,1
141,out,10,0,1
142,explain,1,0,1
143,write,6,0,1
144,explain,2,0,1
145,out,7,0,1
146,explain,1,0,1
147,write,0,1,0
148,explain,0,1,0
149,out,0,1,0
150,pickeraser,0,1,0
151,erase,0,1,0
152,droperaser,1,0,1
153,explain,3,0,1
154,out,1,0,1
155,explain,3,0,1
156,write,18,0,1
157,explain,7,0,1
158,write,1,0,1
159,explain,4,0,1
160,out,17,0,1
161,explain,0,1,0
162,pickeraser,0,1,0
163,erase,0,1,0
164,droperaser,0,1,0
165,explain,0,1,0
166,out,0,1,0
167,explain,4,0,1
168,pickeraser,4,0,1
169,erase,26,0,1
170,droperaser,8,0,1
171,explain,8,0,1
172,out,6,0,1
173,explain,3,0,1
174,write,6,0,1
175,explain,3,0,1
176,out,0,1,0
177,explain,11,0,1
178,write,14,0,1
179,explain,18,0,1
180,write,13,0,1
181,outwrite,4,0,1
182,explain,19,0,1
183,write,57,0,1
184,outwrite,4,0,1
185,explain,28,0,1
186,write,13,0,1
187,explain,16,0,1
188,write,4,0,1
189,explain,12,0,1
190,write,5,0,1
191,explain,20,0,1
192,write,20,0,1
193,explain,8,0,1
194,out,4,0,1
195,explain,3,0,1
196,out,6,0,1
197,explain,8,0,1
198,out,6,0,1
199,explain,3,0,1
200,out,3,0,1
201,explain,107,0,1
202,out,3,0,1
203,explain,7,0,1
204,pickeraser,1,0,1
205,explain,34,0,1
206,pickeraser,5,0,1
207,erase,57,0,1
208,outerase,10,0,1
209,erase,12,0,1
210,droperaser,6,0,1
211,explain,12,0,1
212,out,8,0,1
213,explain,10,0,1
214,out,3,0,1
215,explain,5,0,1
216,out,4,0,1
217,explain,4,0,1
218,out,4,0,1
219,explain,14,0,1
220,write,28,0,1
221,explain,2,0,1
222,pickeraser,6,0,1
223,erase,1,0,1
224,droperaser,0,1,0
225,explain,0,1,0
226,write,0,1,0
227,explain,6,0,1
228,write,16,0,1
229,explain,63,0,1
230,write,10,0,1
231,explain,9,0,1
232,out,2,0,1
233,explain,10,0,1
234,write,9,0,1
235,explain,5,0,1
236,out,4,0,1
237,explain,4,0,1
238,out,4,0,1
239,explain,14,0,1
240,out,5,0,1
241,explain,8,0,1
242,write,15,0,1
243,explain,11,0,1
244,write,16,0,1
245,explain,9,0,1
246,out,5,0,1
247,explain,37,0,1
248,write,6,0,1
249,explain,11,0,1
250,write,5,0,1
251,explain,6,0,1
252,out,7,0,1
253,explain,5,0,1
254,write,3,0,1
255,explain,9,0,1
256,out,17,0,1
257,explain,22,0,1
258,out,7,0,1
259,explain,1,0,1
260,out,8,0,1
261,explain,9,0,1
262,out,3,0,1
263,explain,6,0,1
264,out,7,0,1
265,explain,5,0,1
266,out,4,0,1
267,explain,4,0,1
268,out,6,0,1
269,explain,6,0,1
270,out,7,0,1
271,pickeraser,5,0,1
272,erase,25,0,1
273,droperaser,0,1,0
274,explain,0,1,0
275,out,0,1,0
276,explain,2,0,1
277,write,12,0,1
278,explain,2,0,1
279,out,6,0,1
280,explain,3,0,1
281,out,5,0,1
282,explain,8,0,1
283,out,22,0,1
284,explain,4,0,1
285,write,5,0,1
286,explain,5,0,1
287,out,5,0,1
288,explain,0,1,0
289,write,36,0,1
290,explain,4,0,1
291,out,3,0,1
292,explain,5,0,1
293,out,5,0,1
294,explain,2,0,1
295,write,12,0,1
296,explain,0,1,0
297,out,5,0,1
298,explain,9,0,1
299,out,2,0,1
300,explain,3,0,1
301,write,36,0,1
302,explain,0,1,0
303,out,10,0,1
304,explain,2,0,1
305,write,12,0,1
306,explain,4,0,1
307,out,10,0,1
308,explain,7,0,1
309,out,4,0,1
310,explain,6,0,1
311,write,10,0,1
312,explain,4,0,1
313,write,28,0,1
314,explain,3,0,1
315,out,3,0,1
316,explain,4,0,1
317,out,10,0,1
318,explain,3,0,1
319,out,19,0,1
320,explain,3,0,1
321,out,5,0,1
322,explain,6,0,1
323,out,9,0,1
324,explain,6,0,1
325,out,2,0,1
326,explain,3,0,1
327,out,3,0,1
328,explain,9,0,1
329,out,1,0,1
330,explain,5,0,1
331,out,3,0,1
332,explain,4,0,1
333,write,17,0,1
334,explain,4,0,1
335,out,4,0,1
336,explain,11,0,1
337,write,4,0,1
338,explain,0,1,0
339,out,2,0,1
340,explain,10,0,1
341,out,1,0,1
342,explain,8,0,1
343,write,18,0,1
344,explain,4,0,1
345,out,1,0,1
346,explain,9,0,1
347,out,5,0,1
348,pickeraser,7,0,1
349,erase,17,0,1
350,droperaser,0,1,0
351,explain,7,0,1
352,write,16,0,1
353,outwrite,0,1,0
354,write,0,1,0
355,outwrite,0,1,0
356,explain,19,0,1
357,write,27,0,1
358,outwrite,3,0,1
359,explain,27,0,1
360,outwrite,22,0,1
361,write,8,0,1
362,explain,28,0,1
363,out,4,0,1
364,explain,22,0,1
365,out,4,0,1
366,explain,7,0,1
367,out,6,0,1
368,explain,4,0,1
369,out,1,0,1
370,explain,9,0,1
371,out,4,0,1
372,explain,9,0,1
373,out,1,0,1
374,explain,0,1,0
375,pickeraser,0,1,0
376,outerase,1,0,1
377,erase,2,0,1
378,outerase,2,0,1
379,droperaser,10,0,1
380,explain,5,0,1
381,write,0,1,0
382,explain,0,1,0
383,out,0,1,0
384,explain,0,1,0
385,write,0,1,0
386,explain,0,1,0
387,out,0,1,0
388,explain,9,0,1
389,out,3,0,1
390,explain,1,0,1
