segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
192,30096,30240,1004204.20,1009042.38,1004.204,1009.042,4.838,explain,20,0.879,0,componente claro en y verdad porque lo estamos multiplicando aquí y luego menos por más va a dar un signo
193,30241,30250,1009042.38,1009376.04,1009.042,1009.376,0.334,write,2,0.987,0,signo menos
194,30251,30294,1009376.04,1010844.18,1009.376,1010.844,1.468,explain,5,0.969,0,menos y vamos a tener
195,30295,30611,1010844.18,1021421.42,1010.844,1021.421,10.577,calculate,18,0.717,0,tener menos 808. 416 416 por 0 .78 sale obviamente un valor negativo y vamos a tener menos
196,30612,30794,1021421.42,1027527.53,1021.421,1027.528,6.106,write,11,0.735,0,menos 630 punto 56 redondado redondeado a dos decimales y esto
197,30795,30961,1027527.53,1033099.77,1027.528,1033.100,5.572,explain,15,0.905,0,esto con componente en j este valor que acabamos de obtener es ya el momento
198,30962,31014,1033099.77,1034868.20,1033.100,1034.868,1.768,write,3,0.652,0,de a a
199,31015,31204,1034868.20,1041207.87,1034.868,1041.208,6.340,explain,17,0.829,0,a c producido por la fuerza f de 80 libras con respecto al eje hace Esto con
200,31205,31368,1041207.87,1046680.01,1041.208,1046.680,5.472,write,16,0.939,0,con las unidades de lo que estamos manejando que son libras por pie en este caso
201,31369,31500,1046680.01,1051084.42,1046.680,1051.084,4.404,explain,11,0.876,0,caso vale entonces este es el resultado final de nuestro ejercicio
202,31501,31541,1051084.42,1052452.45,1051.084,1052.452,1.368,emphasize,4,0.975,0,ejercicio y de nuestro
203,31542,32723,1052452.45,1091891.89,1052.452,1091.892,39.439,explain,119,0.872,0,nuestro vídeo número 300 para este su canal salvador fil vale entonces si hay alguna duda por favor comenta al respecto y te invito que veas los demás vídeos correspondientes al tema de estática y claro va a ver muchos más vídeos nuevos después de este 300 apenas estamos comenzando Muchas gracias por ver el vídeo por la paciencia por la atención te mando un gran abrazo un saludo nos vemos en el siguiente vídeo dale like comenta suscríbete like a la página de facebook y también cheque el vídeo de somos fi donde tenemos temas más extensos y más avanzados correspondientes a las materias de ingeniería y ciencias aplicadas Yo soy salvador fi y hasta la próxima gracias
